anio,codigo_departamento,nombre_departamento,codigo_distrito,nombre_distrito,codigo_barrio_localidad,nombre_barrio_localidad,codigo_zona,nombre_zona,codigo_establecimiento,codigo_institucion,nombre_institucion,sector_o_tipo_gestion,codigo_region_administrativa,nombre_region_administrativa,nombre_supervisor,niveles_modalidades,codigo_tipo_organizacion,nombre_tipo_organizacion,participacion_comunitaria,direccion,nro_telefono,tiene_internet,paginaweb,correo_electronico,anho_cod_geo,uri_establecimiento,uri_institucion
2012,17,ALTO PARAGUAY,1702,PUERTO CASADO,1702110,SUBURBANO PTO GUARANI,6,RURAL,1702030,1128,17-15,OFICIAL,17C1R1,ALTO PARAGUAY - REGION 1 - COORDINACION 1,BLANCA LIZ BENITEZ MARTI,"EBBJA,FPI",0, , ,A 28 KM. DE FUERTE OLIMPO A ORILLAS DEL RIO PY., , , , ,2002,http://datos.mec.gov.py/id/establecimientos/1702030,http://datos.mec.gov.py/id/instituciones/1128
2012,17,ALTO PARAGUAY,1702,PUERTO CASADO,1702300,COM INDIG SAN ISIDRO - KM 39,6,RURAL,1702020,11675,7031 SAN DIEGO - IND. SAN ISIDRO KM39,OFICIAL,17C1R2,ALTO PARAGUAY - REGION 2,ELSA MARIA CANTERO MARTINEZ,"EI,EEB",2,ESCUELA ASOCIADA,NO,ZONA RIACHO MOSQUITO 39 KM DE PTO CASADO,0982607884,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1702020,http://datos.mec.gov.py/id/instituciones/11675
2012,17,ALTO PARAGUAY,1702,PUERTO CASADO,1702320,COM INDIG MACHETE VAINA,6,RURAL,1702014,15988,17-24,OFICIAL,17C1R2,ALTO PARAGUAY - REGION 2,ELSA MARIA CANTERO MARTINEZ,EBBJA,0, , ,ASENTAMIENTO MACHETE VAINA, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1702014,http://datos.mec.gov.py/id/instituciones/15988
2012,17,ALTO PARAGUAY,1702,PUERTO CASADO,1702004,SAN MIGUEL,1,URBANA,1702003,15727,NRO. 65,OFICIAL,17C1R2,ALTO PARAGUAY - REGION 2,ELSA MARIA CANTERO MARTINEZ,EMDJA,0, , ,AVDA. DE LA VICTORIA KM.2, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1702003,http://datos.mec.gov.py/id/instituciones/15727
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001029,LA BLANCA,1,URBANA,1001195,6690,ALBA,PRIVADA,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,FP,0, , ,KM 6 VILLA ELVIRA, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1001195,http://datos.mec.gov.py/id/instituciones/6690
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001020,REMANSITO,1,URBANA,1001016,6733,10-95,OFICIAL,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,EBBJA,0, , ,AVENIDA JOSE ASUNCION FLORES, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1001016,http://datos.mec.gov.py/id/instituciones/6733
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001012,BOQUERON,1,URBANA,1001127,6558,10-85,OFICIAL,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,EBBJA,0, , ,AV ROGELIO BENITEZ, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1001127,http://datos.mec.gov.py/id/instituciones/6558
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001030,CAROLINA - LAS MERCEDES - MBURUKUJA,1,URBANA,1001039,6471,5415 (13289) FORJADORES DE LA PATRIA,OFICIAL,10C2R1,ALTO PARANA - REGION 1 - COORDINACION 2,CARMEN ELEN FATECHA DE RUIZ,"EI,EEB",2,ESCUELA ASOCIADA,SI,KM. 7,061577439,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001039,http://datos.mec.gov.py/id/instituciones/6471
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001015,VILLA 23 DE OCTUBRE,1,URBANA,1001329,15979,GRISEL,PRIVADA,10C2R1,ALTO PARANA - REGION 1 - COORDINACION 2,CARMEN ELEN FATECHA DE RUIZ,FP,0, , ,KM.7, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1001329,http://datos.mec.gov.py/id/instituciones/15979
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001030,CAROLINA - LAS MERCEDES - MBURUKUJA,1,URBANA,1001036,6601,ADELA SPERATTI,OFICIAL,10C2R1,ALTO PARANA - REGION 1 - COORDINACION 2,CARMEN ELEN FATECHA DE RUIZ,"EEB,EM",3,ESCUELA INDEPENDIENTE,SI,KM7 ACARAY,0660211913,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001036,http://datos.mec.gov.py/id/instituciones/6601
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001013,AREA 1,1,URBANA,1001196,6691,RAJUCE,PRIVADA,10C2R1,ALTO PARANA - REGION 1 - COORDINACION 2,CARMEN ELEN FATECHA DE RUIZ,FP,0, , ,S/N, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1001196,http://datos.mec.gov.py/id/instituciones/6691
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001030,CAROLINA - LAS MERCEDES - MBURUKUJA,1,URBANA,1001039,6663,10-96,OFICIAL,10C2R1,ALTO PARANA - REGION 1 - COORDINACION 2,NORMA MENDEZ DE GABRIAGUEZ,EBBJA,0, , ,KM. 7, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1001039,http://datos.mec.gov.py/id/instituciones/6663
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001030,CAROLINA - LAS MERCEDES - MBURUKUJA,1,URBANA,1001046,6603,10-82,OFICIAL,10C2R1,ALTO PARANA - REGION 1 - COORDINACION 2,NORMA MENDEZ DE GABRIAGUEZ,"EBBJA,FPI",0, , ,KM. 7  ACARAY, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1001046,http://datos.mec.gov.py/id/instituciones/6603
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001004,DON BOSCO,1,URBANA,1001045,11069,823 SOLDADO PARAGUAYO,OFICIAL,10C2R1,ALTO PARANA - REGION 1 - COORDINACION 2,CARMEN ELEN FATECHA DE RUIZ,"EI,EEB",1,ESCUELA CENTRO,SI,AVDA. PERU KM. 7 BARRIO DON BOSCO,061575617,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001045,http://datos.mec.gov.py/id/instituciones/11069
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001003,SAN JUAN - 7 A 9 ACARAY,1,URBANA,1001055,6554,SANTA ANA,OFICIAL,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,EM,0, ,SI,BARRIO SANTA ANA, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1001055,http://datos.mec.gov.py/id/instituciones/6554
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001003,SAN JUAN - 7 A 9 ACARAY,1,URBANA,1001055,6487,2978 SANTA ANA,OFICIAL,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,"EI,EEB",1,ESCUELA CENTRO,SI,BARRIO SANTA ANA,061506953,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001055,http://datos.mec.gov.py/id/instituciones/6487
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001030,CAROLINA - LAS MERCEDES - MBURUKUJA,1,URBANA,1001052,6484,5418 (13722) SAN PEDRO,PRIVADA,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,"EI,EEB,EM",2,ESCUELA ASOCIADA,NO,FRACCION LAS CARMELITA,061575669,SI,colegiosanpedro, ,2012,http://datos.mec.gov.py/id/establecimientos/1001052,http://datos.mec.gov.py/id/instituciones/6484
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001012,BOQUERON,1,URBANA,1001051,6483,5407 (13565) CENTRO EDUC.CRISTIANO,PRIVADA,10C2R1,ALTO PARANA - REGION 1 - COORDINACION 2,CARMEN ELEN FATECHA DE RUIZ,"EI,EEB,EM",1,ESCUELA CENTRO,NO,CNEL FELIZ CABRERA C/ GUAYAQUI,061510098,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001051,http://datos.mec.gov.py/id/instituciones/6483
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001019,SAN MIGUEL - AREA 2,1,URBANA,1001015,6447,2982 SAN MIGUEL,OFICIAL,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,"EI,EEB",2,ESCUELA ASOCIADA,SI,EPIFANIO MENDEZ FLEITAS E/ ENFERMERAS DEL CHACO,0983 620342,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001015,http://datos.mec.gov.py/id/instituciones/6447
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001009,SAN BLAS,1,URBANA,1001020,6452,2979 SAN AGUSTIN,OFICIAL,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,"EI,EEB",2,ESCUELA ASOCIADA,SI,CERCA DE LA IGLESIA SAN AGUSTIN,0973 591345,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001020,http://datos.mec.gov.py/id/instituciones/6452
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001036,SAN LUCAS,1,URBANA,1001054,6571,TTE. 1° MANUEL CABELLO,OFICIAL,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,EM,0, ,NO,AVDA. DR. BENITEZ GAMARRA KM 4 FRACCION SAN LUCAS,061570323,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001054,http://datos.mec.gov.py/id/instituciones/6571
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001011,JUAN E O'LEARY,1,URBANA,1001025,6457,C.R.E. DR. J. GASPAR R. DE FRANCIA,OFICIAL,10C2R1,ALTO PARANA - REGION 1 - COORDINACION 2,CARMEN ELEN FATECHA DE RUIZ,"EI,EEB,EM",3,ESCUELA INDEPENDIENTE,SI,REGIMIENTO SAN MARTIN Y AVDA. BERNARDINO CABALLERO,061 500785,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001025,http://datos.mec.gov.py/id/instituciones/6457
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001036,SAN LUCAS,1,URBANA,1001054,6486,1530 GRAL. EUGENIO A. GARAY,OFICIAL,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,"EI,EEB",1,ESCUELA CENTRO,NO,AVDA. DR. BENITEZ GAMARRA KM 4 FRACCION SAN LUCAS,0973 530715, , , ,2012,http://datos.mec.gov.py/id/establecimientos/1001054,http://datos.mec.gov.py/id/instituciones/6486
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001019,SAN MIGUEL - AREA 2,1,URBANA,1001001,13902,SANTA LUCIA,PRIVADA,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,EM,0, ,NO,EPIFANIO MENDEZ FLEITAS Y AVD. CARLOS ANTONIO LOPEZ,0973 152867,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001001,http://datos.mec.gov.py/id/instituciones/13902
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001037,AREA 4,1,URBANA,1001017,6449,1633 ESPIRITU SANTO,OFICIAL,10C2R1,ALTO PARANA - REGION 1 - COORDINACION 2,CARMEN ELEN FATECHA DE RUIZ,"EI,EEB",2,ESCUELA ASOCIADA,SI,AVENIDA AMERICA Y COMUNEROS,061 506799,SI, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001017,http://datos.mec.gov.py/id/instituciones/6449
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001038,AREA 3,1,URBANA,1001007,11041,1189 SAGRADA FAMILIA,OFICIAL,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,"EI,EEB",1,ESCUELA CENTRO,SI,CAMPO GRANDE Y VILLAMONTES,061 513443,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001007,http://datos.mec.gov.py/id/instituciones/11041
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001037,AREA 4,1,URBANA,1001017,6593,10-74 RAMON I. CARDOZO,OFICIAL,10C2R1,ALTO PARANA - REGION 1 - COORDINACION 2,NORMA MENDEZ DE GABRIAGUEZ,"EBBJA,FPI",0, , ,AVENIDA AMERICA Y COMUNEROS, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1001017,http://datos.mec.gov.py/id/instituciones/6593
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001030,CAROLINA - LAS MERCEDES - MBURUKUJA,1,URBANA,1001069,6501,4624 SANTA CLARA,PRIVADA,10C2R1,ALTO PARANA - REGION 1 - COORDINACION 2,CARMEN ELEN FATECHA DE RUIZ,"EI,EEB,EM",2,ESCUELA ASOCIADA,SI,AVDA BOLIVIA,061 574490,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001069,http://datos.mec.gov.py/id/instituciones/6501
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001037,AREA 4,1,URBANA,1001008,6440,3227 PRIV. ARANDURA,PRIVADA,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,"EI,EEB,EM",2,ESCUELA ASOCIADA,NO,HUMAITA C/ YTORORO,061 507716,SI, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001008,http://datos.mec.gov.py/id/instituciones/6440
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001011,JUAN E O'LEARY,1,URBANA,1001025,6596,10-22,OFICIAL,10C2R1,ALTO PARANA - REGION 1 - COORDINACION 2,NORMA MENDEZ DE GABRIAGUEZ,"EBBJA,FPI",0, , ,REGIMIENTO SAN MARTIN Y AVDA. BERNARDINO CABALLERO, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1001025,http://datos.mec.gov.py/id/instituciones/6596
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001009,SAN BLAS,1,URBANA,1001018,6450,974 DR.GASPAR R. DE FRANCIA,OFICIAL,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,"EI,EEB",2,ESCUELA ASOCIADA,SI,BARRIO SAN RAFAEL,0973 124458,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001018,http://datos.mec.gov.py/id/instituciones/6450
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001003,SAN JUAN - 7 A 9 ACARAY,1,URBANA,1001055,6580,SANTA ANA,OFICIAL,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,"EEB,EM",3,ESCUELA INDEPENDIENTE,SI,BARRIO SANTA ANA,061507528,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001055,http://datos.mec.gov.py/id/instituciones/6580
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001999,LOCALIDAD A CONFIRMAR,1,URBANA,1001352,11732,10-119,OFICIAL,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,EBBJA,0, , , , , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1001352,http://datos.mec.gov.py/id/instituciones/11732
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001024,CIUDAD NUEVA,1,URBANA,1001093,6525,5434 (13020) SANTO DOMINGO,PRIVADA,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,"EI,EEB,EM,EBBJA",2,ESCUELA ASOCIADA,NO,KM. 7  AV. JULIO  CESAR RIQUELME C/ BATALLON 40,061 576610,SI, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001093,http://datos.mec.gov.py/id/instituciones/6525
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001003,SAN JUAN - 7 A 9 ACARAY,1,URBANA,1001094,6526,3053 SAN CARLOS,OFICIAL,10C2R1,ALTO PARANA - REGION 1 - COORDINACION 2,CARMEN ELEN FATECHA DE RUIZ,"EI,EEB",1,ESCUELA CENTRO,SI,"KM 7,5 ACARAY",0983507932,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001094,http://datos.mec.gov.py/id/instituciones/6526
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001019,SAN MIGUEL - AREA 2,1,URBANA,1001001,6433,4630 (14099) INMACULADA CONCEPCION,PRIVADA,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,"EI,EEB",2,ESCUELA ASOCIADA,NO,EPIFANIO MENDEZ FLEITAS Y AVD. CARLOS ANTONIO LOPEZ,0973 152867,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001001,http://datos.mec.gov.py/id/instituciones/6433
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001010,MICROCENTRO,1,URBANA,1001024,6456,5424 (12808) ADVENTISTA ELLEN WHITE,PRIVADA,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,"EI,EEB",2,ESCUELA ASOCIADA,NO,AVDA.EUSEBIO AYALA C/TTE R.,061 503148,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001024,http://datos.mec.gov.py/id/instituciones/6456
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001011,JUAN E O'LEARY,1,URBANA,1001022,6454,LIBANES DEL PARAGUAY,PRIVADA,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,EM,0, ,NO,CURUPAYTY  Y  TTE. CABELLO,061 504504,SI, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001022,http://datos.mec.gov.py/id/instituciones/6454
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001009,SAN BLAS,1,URBANA,1001020,6595,10-13,OFICIAL,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,EBBJA,0, , ,CERCA DE LA IGLESIA SAN AGUSTIN, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1001020,http://datos.mec.gov.py/id/instituciones/6595
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001019,SAN MIGUEL - AREA 2,1,URBANA,1001038,6470,14060 SAN FERNANDO,PRIVADA,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,"EI,EEB,EM",2,ESCUELA ASOCIADA,NO,AL LADO DE AEDE,0985953489,SI, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001038,http://datos.mec.gov.py/id/instituciones/6470
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001008,PABLO ROJAS,1,URBANA,1001037,6633,15205 PITAGORAS,PRIVADA,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,"EI,EEB,EM,EEBJA,EMAPJA",2,ESCUELA ASOCIADA,NO,CALLE MAYOR ALFREDO PLASFO,061506254,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001037,http://datos.mec.gov.py/id/instituciones/6633
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001012,BOQUERON,1,URBANA,1001023,6455,5410 (14089) SEMBRADOR,PRIVADA,10C2R1,ALTO PARANA - REGION 1 - COORDINACION 2,CARMEN ELEN FATECHA DE RUIZ,"EI,EEB,EM",2,ESCUELA ASOCIADA,SI,AVDA.MCAL.ESTIGARRIBIA CASI BUDGGERMINI,061 501895,SI,www.sembrador.edu.py, ,2012,http://datos.mec.gov.py/id/establecimientos/1001023,http://datos.mec.gov.py/id/instituciones/6455
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001012,BOQUERON,1,URBANA,1001021,6453,5447 (13004) INMACULADA CONCEPCION,PRIVADA,10C2R1,ALTO PARANA - REGION 1 - COORDINACION 2,CARMEN ELEN FATECHA DE RUIZ,"EI,EEB,EM",2,ESCUELA ASOCIADA,NO,BERNARDINO MORALES BARRIO BOQUERON,061 500875,SI, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001021,http://datos.mec.gov.py/id/instituciones/6453
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001020,REMANSITO,1,URBANA,1001016,6448,2981 SAN ANTONIO DE PADUA,OFICIAL,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,"EI,EEB",2,ESCUELA ASOCIADA,SI,AVENIDA JOSE ASUNCION FLORES,0983 614024,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001016,http://datos.mec.gov.py/id/instituciones/6448
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001020,REMANSITO,1,URBANA,1001016,6592,SAN ANTONIO - REMANCITO,OFICIAL,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,"EEB,EM",3,ESCUELA INDEPENDIENTE,NO,AVENIDA JOSE ASUNCION FLORES,0973 597159,SI, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001016,http://datos.mec.gov.py/id/instituciones/6592
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001019,SAN MIGUEL - AREA 2,1,URBANA,1001015,6590,SAN MIGUEL ARCANGEL,OFICIAL,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,EEB,2,ESCUELA ASOCIADA,SI,EPIFANIO MENDEZ FLEITAS E/ ENFERMERAS DEL CHACO,0983 620342,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001015,http://datos.mec.gov.py/id/instituciones/6590
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001009,SAN BLAS,1,URBANA,1001082,6686,10-61,OFICIAL,10C2R1,ALTO PARANA - REGION 1 - COORDINACION 2,NORMA MENDEZ DE GABRIAGUEZ,EBBJA,0, , ,AVDA. SAN JOSE, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1001082,http://datos.mec.gov.py/id/instituciones/6686
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001003,SAN JUAN - 7 A 9 ACARAY,1,URBANA,1001094,6574,SAN JUAN,OFICIAL,10C2R1,ALTO PARANA - REGION 1 - COORDINACION 2,CARMEN ELEN FATECHA DE RUIZ,"EEB,EM",3,ESCUELA INDEPENDIENTE,SI,"KM 7,5 ACARAY",0973708533,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001094,http://datos.mec.gov.py/id/instituciones/6574
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001009,SAN BLAS,1,URBANA,1001019,6451,5420 (13980) INMACULADA CONCEPCIÓN,OFICIAL,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,"EI,EEB",2,ESCUELA ASOCIADA,SI,AL LADO DE LA CAP. INMACULADA CONCEPCION,0983 674957,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001019,http://datos.mec.gov.py/id/instituciones/6451
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001019,SAN MIGUEL - AREA 2,1,URBANA,1001015,6589,10-36,OFICIAL,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,EBBJA,0, , ,EPIFANIO MENDEZ FLEITAS E/ ENFERMERAS DEL CHACO, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1001015,http://datos.mec.gov.py/id/instituciones/6589
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001003,SAN JUAN - 7 A 9 ACARAY,1,URBANA,1001188,6681,6711 (15203) MADRE TERESA DE CALCUTA,OFICIAL,10C2R1,ALTO PARANA - REGION 1 - COORDINACION 2,CARMEN ELEN FATECHA DE RUIZ,"EI,EEB",2,ESCUELA ASOCIADA,SI,KM 9 ACARAY VILLA CONAVI,0973 991998,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001188,http://datos.mec.gov.py/id/instituciones/6681
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001031,SAN JUAN - JARDIN DEL ESTE - 7 A 9 ACARAY,1,URBANA,1001097,6529,3406 MUJER PARAGUAYA,OFICIAL,10C2R1,ALTO PARANA - REGION 1 - COORDINACION 2,CARMEN ELEN FATECHA DE RUIZ,"EI,EEB,EM",2,ESCUELA ASOCIADA,SI,S/D,06973508839,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001097,http://datos.mec.gov.py/id/instituciones/6529
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001024,CIUDAD NUEVA,1,URBANA,1001084,6516,5442 (13288) SAN BLAS,OFICIAL,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,"EI,EEB",2,ESCUELA ASOCIADA,SI,KM6 MONDAY - SAN BLAS,0983 645767,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001084,http://datos.mec.gov.py/id/instituciones/6516
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001025,8 A 9 MONDAY,1,URBANA,1001083,6515,2987 JUAN PABLO SEGUNDO,OFICIAL,10C2R1,ALTO PARANA - REGION 1 - COORDINACION 2,CARMEN ELEN FATECHA DE RUIZ,"EI,EEB",2,ESCUELA ASOCIADA,SI,"KM 8,5 MONDAY A 4 CUADRAS DE LA R INTERNACIONAL",0983 178017,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001083,http://datos.mec.gov.py/id/instituciones/6515
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001009,SAN BLAS,1,URBANA,1001082,6514,1204 SAN JOSE,PRIVADA,10C2R1,ALTO PARANA - REGION 1 - COORDINACION 2,CARMEN ELEN FATECHA DE RUIZ,"EI,EEB,EM",2,ESCUELA ASOCIADA,NO,AVDA. SAN JOSE,061 571150,SI,www.sanjosecde.edu.py, ,2012,http://datos.mec.gov.py/id/establecimientos/1001082,http://datos.mec.gov.py/id/instituciones/6514
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001025,8 A 9 MONDAY,1,URBANA,1001083,12897,JUAN PABLO SEGUNDO,OFICIAL,10C2R1,ALTO PARANA - REGION 1 - COORDINACION 2,NORMA MENDEZ DE GABRIAGUEZ,EM,0, ,SI,"KM 8,5 MONDAY A 4 CUADRAS DE LA R INTERNACIONAL",0983178017,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001083,http://datos.mec.gov.py/id/instituciones/12897
2012,10,ALTO PARANA,1001,CIUDAD DEL ESTE,1001010,MICROCENTRO,1,URBANA,1001338,16263,B&A SRL,PRIVADA,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,FP,0, , ,AVDA. ALEJO GARCIA 315, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1001338,http://datos.mec.gov.py/id/instituciones/16263
